Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,Age,Code_4_participation,Condition_Id,copy_of_factor1_tg1_task0_9ba3,Country_of_current_residence,English_Profeciency,factor1_tg1_task0,Feedback_Not_Continue,Gender,HowDoYouLookForThem,HowMayTimesYT,LAST_Visited_Page,Mother_Tongue,Row_Concept_1,Row_Concept_10,Row_Concept_11,Row_Concept_12,Row_Concept_13,Row_Concept_14,Row_Concept_15,Row_Concept_16,Row_Concept_17,Row_Concept_18,Row_Concept_19,Row_Concept_2,Row_Concept_20,Row_Concept_3,Row_Concept_4,Row_Concept_5,Row_Concept_6,Row_Concept_7,Row_Concept_8,Row_Concept_9,Row_Proced_1,Row_Proced_10,Row_Proced_11,Row_Proced_12,Row_Proced_13,Row_Proced_14,Row_Proced_15,Row_Proced_16,Row_Proced_17,Row_Proced_18,Row_Proced_19,Row_Proced_2,Row_Proced_20,Row_Proced_3,Row_Proced_4,Row_Proced_5,Row_Proced_6,Row_Proced_7,Row_Proced_8,Row_Proced_9,YouTubeAsSourceInfo,Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
1450513,1,13,block_1,1,The_Task_Procedural,3,"","",7,level_7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,1,1,block_1,1,Introduction,1,23,"",1,"",Poland,C1,"","",Male (a man),"",3–5 times a day,"",Polish ,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,2,6,block_1,1,The_Task_Procedural,3,"","",3,level_3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,2,6,block_1,1,The_Task_Conceptual,2,"","",3,"","","",level_3,"","","","","","",false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,3,12,block_1,1,The_Task_Conceptual,2,"","",6,"","","",level_6,"","","","","","",false,false,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,3,12,block_1,1,The_Task_Procedural,3,"","",6,level_6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,4,7,block_1,1,The_Task_Procedural,3,"","",4,level_4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,true,false,false,false,true,true,false,true,true,false,false,false,true,true,false,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,4,7,block_1,1,The_Task_Conceptual,2,"","",4,"","","",level_4,"","","","","","",false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,5,10,block_1,1,The_Task_Conceptual,2,"","",5,"","","",level_5,"","","","","","",true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,5,10,block_1,1,The_Task_Procedural,3,"","",5,level_5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,true,false,true,true,false,false,false,false,true,false,false,false,false,true,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,6,1,block_1,1,The_Task_Procedural,3,"","",1,level_1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,6,1,block_1,1,The_Task_Conceptual,2,"","",1,"","","",level_1,"","","","","","",true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,7,15,block_1,1,The_Task_Conceptual,2,"","",8,"","","",level_8,"","","","","","",false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,7,15,block_1,1,The_Task_Procedural,3,"","",8,level_8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,8,20,block_1,1,The_Task_Conceptual,2,"","",10,"","","",level_10,"","","","","","",false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,8,20,block_1,1,The_Task_Procedural,3,"","",10,level_10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,9,17,block_1,1,The_Task_Procedural,3,"","",9,level_9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,9,17,block_1,1,The_Task_Conceptual,2,"","",9,"","","",level_9,"","","","","","",true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,10,4,block_1,1,The_Task_Conceptual,2,"","",2,"","","",level_2,"","","","","","",false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450513,10,4,block_1,1,The_Task_Procedural,3,"","",2,level_2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,"",true,Safari,26.0.1 Mobile/15E148 Safari/604.1,true,"","",2025-10-22T10:56:48.748Z,2025-10-22 12:56:48+02,1230123,703,group_1,1,1450513,58.8235294117647,session_1,1,b735f876db9533a42bd24044ceaaeb53,2025-10-22T10:28:10.148Z,2025-10-22 12:28:07+02,"",11,11,iPhone,3.5765765765765707,29.005917243331904,781,428
1450566,1,1,block_1,1,DeBriefingSlide,4,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,1,12,block_1,1,The_Task_Conceptual,2,"","",6,"","","",level_6,"","","","","","",false,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,1,12,block_1,1,The_Task_Procedural,3,"","",6,level_6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,1,1,block_1,1,Introduction,1,37,"",1,"",Poland,A1 ,"","",Female (a woman),"",Never or less than once a day,"",Polish,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,2,17,block_1,1,The_Task_Procedural,3,"","",9,level_9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,false,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,2,17,block_1,1,The_Task_Conceptual,2,"","",9,"","","",level_9,"","","","","","",false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,3,4,block_1,1,The_Task_Conceptual,2,"","",2,"","","",level_2,"","","","","","",false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,3,4,block_1,1,The_Task_Procedural,3,"","",2,level_2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,true,false,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,true,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,4,16,block_1,1,The_Task_Procedural,3,"","",8,level_8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,4,16,block_1,1,The_Task_Conceptual,2,"","",8,"","","",level_8,"","","","","","",false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,5,7,block_1,1,The_Task_Conceptual,2,"","",4,"","","",level_4,"","","","","","",false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,5,7,block_1,1,The_Task_Procedural,3,"","",4,level_4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,6,2,block_1,1,The_Task_Procedural,3,"","",1,level_1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,6,2,block_1,1,The_Task_Conceptual,2,"","",1,"","","",level_1,"","","","","","",false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,7,14,block_1,1,The_Task_Conceptual,2,"","",7,"","","",level_7,"","","","","","",false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,7,14,block_1,1,The_Task_Procedural,3,"","",7,level_7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,8,20,block_1,1,The_Task_Conceptual,2,"","",10,"","","",level_10,"","","","","","",false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,8,20,block_1,1,The_Task_Procedural,3,"","",10,level_10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,9,9,block_1,1,The_Task_Procedural,3,"","",5,level_5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,9,9,block_1,1,The_Task_Conceptual,2,"","",5,"","","",level_5,"","","","","","",false,true,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,10,6,block_1,1,The_Task_Conceptual,2,"","",3,"","","",level_3,"","","","","","",false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"","","","","","","","","","","","","","","","","","","","","",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450566,10,6,block_1,1,The_Task_Procedural,3,"","",3,level_3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,"",false,Firefox,144.0,true,"","",2025-10-22T13:33:40.300Z,2025-10-22 15:33:40+02,1230173,704,group_1,1,1450566,60.60606060606061,session_1,1,dbe2b963a71437cb917d34007f313f13,2025-10-22T12:56:29.610Z,2025-10-22 14:56:26+02,"",12,12,Linux-PC,10.82022471910112,95.20331428913038,1440,5120
1450982,1,8,block_1,1,The_Task_Conceptual,2,"","",4,"","","",level_4,"","","","","","",false,false,false,false,false,false,true,true,false,true,false,true,true,true,true,true,true,false,true,false,"","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-22T16:07:54.268Z,2025-10-22 18:07:54+02,1230568,708,group_1,1,1450982,59.880239520962,session_1,1,c86b52d2e83ffe8941201ac585a15631,2025-10-22T15:58:59.825Z,2025-10-22 17:58:39+02,"",10,10,Windows-PC,3.4190476190476176,8.333273469172733,768,1366
1450982,1,8,block_1,1,The_Task_Procedural,3,"","",4,level_4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,true,true,true,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,true,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-22T16:07:54.268Z,2025-10-22 18:07:54+02,1230568,708,group_1,1,1450982,59.880239520962,session_1,1,c86b52d2e83ffe8941201ac585a15631,2025-10-22T15:58:59.825Z,2025-10-22 17:58:39+02,"",10,10,Windows-PC,3.4190476190476176,8.333273469172733,768,1366
1450982,1,1,block_1,1,DeBriefingSlide,4,"",RMYSA,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-22T16:07:54.268Z,2025-10-22 18:07:54+02,1230568,708,group_1,1,1450982,59.880239520962,session_1,1,c86b52d2e83ffe8941201ac585a15631,2025-10-22T15:58:59.825Z,2025-10-22 17:58:39+02,"",10,10,Windows-PC,3.4190476190476176,8.333273469172733,768,1366
1450982,1,1,block_1,1,Introduction,1,24,"",1,"",Turkey,C1,"","",Female (a woman),"",1–2 times a day,"",Turkish,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-22T16:07:54.268Z,2025-10-22 18:07:54+02,1230568,708,group_1,1,1450982,59.880239520962,session_1,1,c86b52d2e83ffe8941201ac585a15631,2025-10-22T15:58:59.825Z,2025-10-22 17:58:39+02,"",10,10,Windows-PC,3.4190476190476176,8.333273469172733,768,1366
1450982,2,16,block_1,1,The_Task_Procedural,3,"","",8,level_8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,"",true,Chrome,141.0.0.0 Safari/537.36,true,"","",2025-10-22T16:07:54.268Z,2025-10-22 18:07:54+02,1230568,708,group_1,1,1450982,59.880239520962,session_1,1,c86b52d2e83ffe8941201ac585a15631,2025-10-22T15:58:59.825Z,2025-10-22 17:58:39+02,"",10,10,Windows-PC,3.4190476190476176,8.333273469172733,768,1366
